"measurement.ID","sites.sitename","plot.name","stand.age","dominant.life.form","dominant.veg","variable.name","date","start.date","end.date","mean","min.dbh","citation.ID","country","lat","lon","masl","mat","map","geographic.area","biogeog","Koeppen","FAO.ecozone","plot.area","year.establishment.oldest.trees","regrowth.hist.type","regrowth.year","dist.mrs.hist.type","dist.mrs.yr"
12363,"Reserva Biologica San Francisco 1","unmanaged","999","woody","2TEB","NPP_2",NA,"2003","2004",5.9,"NAC","Moser_2011_eeot","Ecuador",-3.98,-79.1,1890,15.69999981,1950,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12364,"Reserva Biologica San Francisco 1","unmanaged","999","woody","2TEB","NPP_3",NA,"2003","2004",6.08,"NAC","Moser_2011_eeot","Ecuador",-3.98,-79.1,1890,15.69999981,1950,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12365,"Reserva Biologica San Francisco 1","unmanaged","999","woody","2TEB","NPP_understory",NA,"2003","2004",1.08,NA,"Moser_2011_eeot","Ecuador",-3.98,-79.1,1890,15.69999981,1950,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12366,"Reserva Biologica San Francisco 2","unmanaged","999","woody","2TEB","ANPP_1",NA,"2003","2004",1.45,"NAC","Moser_2011_eeot","Ecuador",-3.99,-79.1,2380,13.19999981,5000,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12367,"Reserva Biologica San Francisco 2","unmanaged","999","woody","2TEB","ANPP_2",NA,"2003","2004",1.64,"NAC","Moser_2011_eeot","Ecuador",-3.99,-79.1,2380,13.19999981,5000,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12368,"Reserva Biologica San Francisco 2","unmanaged","999","woody","2TEB","ANPP_woody_branch",NA,"2003","2004",0.19,NA,"Moser_2011_eeot","Ecuador",-3.99,-79.1,2380,13.19999981,5000,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12369,"Reserva Biologica San Francisco 2","unmanaged","999","woody","2TEB","ANPP_foliage",NA,"2003","2004",1.34,NA,"Moser_2011_eeot","Ecuador",-3.99,-79.1,2380,13.19999981,5000,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12370,"Reserva Biologica San Francisco 2","unmanaged","999","woody","2TEB","ANPP_repro",NA,"2003","2004",0.05,NA,"Moser_2011_eeot","Ecuador",-3.99,-79.1,2380,13.19999981,5000,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12371,"Reserva Biologica San Francisco 2","unmanaged","999","woody","2TEB","ANPP_woody_stem",NA,"2003","2004",0.11,"NAC","Moser_2011_eeot","Ecuador",-3.99,-79.1,2380,13.19999981,5000,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12372,"Reserva Biologica San Francisco 2","unmanaged","999","woody","2TEB","ANPP_woody",NA,"2003","2004",0.3,"NAC","Moser_2011_eeot","Ecuador",-3.99,-79.1,2380,13.19999981,5000,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12373,"Reserva Biologica San Francisco 2","unmanaged","999","woody","2TEB","BNPP_root_coarse",NA,"2003","2004",0.11,"NAC","Moser_2011_eeot","Ecuador",-3.99,-79.1,2380,13.19999981,5000,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12374,"Reserva Biologica San Francisco 2","unmanaged","999","woody","2TEB","BNPP_root_fine",NA,"2003","2004",1.79,NA,"Moser_2011_eeot","Ecuador",-3.99,-79.1,2380,13.19999981,5000,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12375,"Reserva Biologica San Francisco 2","unmanaged","999","woody","2TEB","BNPP_root",NA,"2003","2004",1.9,"NAC","Moser_2011_eeot","Ecuador",-3.99,-79.1,2380,13.19999981,5000,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12376,"Reserva Biologica San Francisco 2","unmanaged","999","woody","2TEB","biomass_ag",NA,"2003","2004",47.77,"NAC","Moser_2011_eeot","Ecuador",-3.99,-79.1,2380,13.19999981,5000,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12377,"Reserva Biologica San Francisco 2","unmanaged","999","woody","2TEB","biomass_ag_foliage",NA,"2003","2004",2.66,"NAC","Moser_2011_eeot","Ecuador",-3.99,-79.1,2380,13.19999981,5000,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12378,"Reserva Biologica San Francisco 2","unmanaged","999","woody","2TEB","biomass_root",NA,"2003","2004",18.73,"NAC","Moser_2011_eeot","Ecuador",-3.99,-79.1,2380,13.19999981,5000,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12379,"Reserva Biologica San Francisco 2","unmanaged","999","woody","2TEB","NPP_1",NA,"2003","2004",3.54,"NAC","Moser_2011_eeot","Ecuador",-3.99,-79.1,2380,13.19999981,5000,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12380,"Reserva Biologica San Francisco 2","unmanaged","999","woody","2TEB","NPP_2",NA,"2003","2004",3.8,"NAC","Moser_2011_eeot","Ecuador",-3.99,-79.1,2380,13.19999981,5000,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12381,"Reserva Biologica San Francisco 2","unmanaged","999","woody","2TEB","NPP_3",NA,"2003","2004",3.85,"NAC","Moser_2011_eeot","Ecuador",-3.99,-79.1,2380,13.19999981,5000,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12382,"Reserva Biologica San Francisco 2","unmanaged","999","woody","2TEB","NPP_understory",NA,"2003","2004",0.26,NA,"Moser_2011_eeot","Ecuador",-3.99,-79.1,2380,13.19999981,5000,114,"Neotropics","Cfb","Tropical mountain system","NAC","NAC","NAC","NAC","No disturbance","NI"
12383,"Reserva Ducke","dense, primary lowland ""terra firma"" rainforest","999","woody","2TEB","deadwood","NI","NI","NI",4.4838,"3","Martius_1998_wlsi","Brazil",-3.004,-59.919,NA,26,2100,36,"Neotropics","Am","Tropical rainforest","0.1125","NI","NI","NI","NI","NI"
12391,"Reserva Ducke Chave","old-growth tropical forest.DUC","999","woody","2TEB","ANPP_litterfall_1",NA,"1963","1964",3.431,NA,"Chave_2010_rasp","Brazil",-2.72,-59.8,NA,NA,2250,650,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NI"
12392,"Reserva Ducke Chave","old-growth tropical forest.DUC","999","woody","2TEB","ANPP_foliage",NA,"1963","1964",2.632,NA,"Chave_2010_rasp","Brazil",-2.72,-59.8,NA,NA,2250,650,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NI"
12399,"Reserva el Tigre","mature 'old growth' forest","999","woody","2TEB","biomass_ag","NI","NI","NI",135.031,"5","Poorter_2015_decs","Bolivia",-10.971,-65.715,NA,NA,1780,652,"Neotropics","Aw","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12400,"Rilonggou 1","Larix","193","woody","2TDN","biomass_ag","NRA","NRA","NRA",55.8,"NAC","Luo_1996_ponp","China",30.9,102.4,NA,4,775,653,"Palearctic","Dwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
12401,"Rilonggou 1","Larix","193","woody","2TDN","biomass","NRA","NRA","NRA",72.88,"NAC","Luo_1996_ponp","China",30.9,102.4,NA,4,775,653,"Palearctic","Dwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
12402,"Rilonggou 1","Larix","193","woody","2TDN","biomass_root","NRA","NRA","NRA",17,"NAC","Luo_1996_ponp","China",30.9,102.4,NA,4,775,653,"Palearctic","Dwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
12403,"Rilonggou 2","Cupressus, Sabina (Juniperus)","199","woody","2TEN","biomass_ag","NRA","NRA","NRA",83.4,"NAC","Luo_1996_ponp","China",30.9,102.4,NA,5.5,782,653,"Palearctic","Dwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
12404,"Rilonggou 2","Cupressus, Sabina (Juniperus)","199","woody","2TEN","biomass","NRA","NRA","NRA",92.37,"NAC","Luo_1996_ponp","China",30.9,102.4,NA,5.5,782,653,"Palearctic","Dwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
12405,"Rilonggou 2","Cupressus, Sabina (Juniperus)","199","woody","2TEN","biomass_root","NRA","NRA","NRA",9,"NAC","Luo_1996_ponp","China",30.9,102.4,NA,5.5,782,653,"Palearctic","Dwb","Subtropical mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
12406,"Rio Branco","open forest","999","woody","2TEB","biomass_ag","NAC",NA,NA,95,"NAC","Vieira_2005_sgro","Brazil",-10.12,-68,NA,25,1940,654,"Neotropics","Am","Tropical rainforest","NAC","NAC","NAC","NAC","NAC","NAC"
12407,"Rio Grande, RG","terra firma RIO-01 plotDA1","999","woody","2TEB","ANPP_woody_stem",NA,"1971.578082","1994.457534",2.9,"NAC","Malhi_2004_tacw","Venezuela",8,-61.75,270,25.62,1239,655,"Neotropics","Am","Tropical moist forest","0.25","NAC","NAC","NAC","No disturbance","1904"
12408,"Rio Grande, RG","terra firma RIO-01/02","999","woody","2TEB","woody.mortality_ag","NI","NI","NI",2.961,"10","Chao_2009_atdq","Venezuela",8,-61.75,270,25.62,1239,655,"Neotropics","Am","Tropical moist forest","NAC","NAC","NAC","NAC","No disturbance","NI"
12409,"Rio Grande, RG","terra firma RIO-02 plotDA2","999","woody","2TEB","ANPP_woody_stem",NA,"1971.578082","1994.457534",2.78,"NAC","Malhi_2004_tacw","Venezuela",8,-61.75,270,25.62,1239,655,"Neotropics","Am","Tropical moist forest","0.25","NAC","NAC","NAC","No disturbance","2001.008219"
12410,"Rio Juruena","old-growth tropical forest.JUR","999","woody","2TEB","ANPP_litterfall_1",NA,"2003","2004",5.546,NA,"Chave_2010_rasp","Brazil",-10.4,-58.8,NA,NA,1970,656,"Neotropics","Aw","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12411,"Rio Juruena","old-growth tropical forest.JUR","999","woody","2TEB","ANPP_foliage",NA,"2003","2004",2.773,NA,"Chave_2010_rasp","Brazil",-10.4,-58.8,NA,NA,1970,656,"Neotropics","Aw","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12486,"Rio Ucayali 1","old-growth tropical forest.UCA1","999","woody","2TEB","ANPP_litterfall_1",NA,"1997","1998",3.2994,NA,"Chave_2010_rasp","Peru",-4.92,-73.7,NA,NA,2631,347,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12487,"Rio Ucayali 1","old-growth tropical forest.UCA1","999","woody","2TEB","ANPP_foliage",NA,"1997","1998",1.9599,NA,"Chave_2010_rasp","Peru",-4.92,-73.7,NA,NA,2631,347,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12488,"Rio Ucayali 1","old-growth tropical forest.UCA1","999","woody","2TEB","ANPP_repro",NA,"1997","1998",0.4559,NA,"Chave_2010_rasp","Peru",-4.92,-73.7,NA,NA,2631,347,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12489,"Rio Ucayali 2","old-growth tropical forest.UCA2","999","woody","2TEB","ANPP_litterfall_1",NA,"1997","1998",3.3558,NA,"Chave_2010_rasp","Peru",-4.92,-73.7,NA,NA,2631,347,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12490,"Rio Ucayali 2","old-growth tropical forest.UCA2","999","woody","2TEB","ANPP_foliage",NA,"1997","1998",2.021,NA,"Chave_2010_rasp","Peru",-4.92,-73.7,NA,NA,2631,347,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12491,"Rio Ucayali 2","old-growth tropical forest.UCA2","999","woody","2TEB","ANPP_repro",NA,"1997","1998",0.5405,NA,"Chave_2010_rasp","Peru",-4.92,-73.7,NA,NA,2631,347,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12492,"Rio Ucayali 3","old-growth tropical forest.UCA3","999","woody","2TEB","ANPP_litterfall_1",NA,"1997","1998",3.2571,NA,"Chave_2010_rasp","Peru",-4.92,-73.7,NA,NA,2631,347,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12493,"Rio Ucayali 3","old-growth tropical forest.UCA3","999","woody","2TEB","ANPP_foliage",NA,"1997","1998",1.9317,NA,"Chave_2010_rasp","Peru",-4.92,-73.7,NA,NA,2631,347,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12494,"Rio Ucayali 3","old-growth tropical forest.UCA3","999","woody","2TEB","ANPP_repro",NA,"1997","1998",0.5781,NA,"Chave_2010_rasp","Peru",-4.92,-73.7,NA,NA,2631,347,"Neotropics","Af","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12554,"Rondonia","upland tropical evergreen forest","999","woody","2TEB","biomass_ag","NAC",NA,NA,195,"NAC","Hughes_2002_dota","Brazil",-9.2,-60.05,NA,25.2,2354,659,"Neotropics","Am","Tropical rainforest","NAC","NAC","NAC","NAC","NAC","NAC"
12570,"Rothrock S.F., Allan Seeger Natural Area","T. canadensis old-growth forest","273","woody","2TEN","biomass_ag",NA,"2012.519126","2012.521858",115.6,"NAC","McGarvey_2015_csio","United States of America",40.695914,-77.754183,NA,NA,NA,661,"Nearctic","Dfb","Temperate mountain system","0.21","1739","NAC","NAC","No disturbance","1739"
12571,"Rothrock S.F., Allan Seeger Natural Area","T. canadensis old-growth forest","273","woody","2TEN","deadwood",NA,"2012.519126","2012.521858",117.3,"NAC","McGarvey_2015_csio","United States of America",40.695914,-77.754183,NA,NA,NA,661,"Nearctic","Dfb","Temperate mountain system","0.21","1739","NAC","NAC","No disturbance","1739"
12572,"Rothrock S.F., Allan Seeger Natural Area","T. canadensis old-growth forest","273","woody","2TEN","soil",NA,"2012.519126","2012.521858",14.5,NA,"McGarvey_2015_csio","United States of America",40.695914,-77.754183,NA,NA,NA,661,"Nearctic","Dfb","Temperate mountain system","0.21","1739","NAC","NAC","No disturbance","1739"
12573,"Rothrock S.F., Detweiler Run Natural Area","T. canadensis old-growth forest","203","woody","2TEN","biomass_ag","2012.52459",NA,NA,142.5,"NAC","McGarvey_2015_csio","United States of America",40.717099,-77.746596,NA,NA,NA,661,"Nearctic","Dfb","Temperate mountain system","0.21","1809","NAC","NAC","No disturbance","1809"
12574,"Rothrock S.F., Detweiler Run Natural Area","T. canadensis old-growth forest","203","woody","2TEN","deadwood","2012.52459",NA,NA,44.4,"NAC","McGarvey_2015_csio","United States of America",40.717099,-77.746596,NA,NA,NA,661,"Nearctic","Dfb","Temperate mountain system","0.21","1809","NAC","NAC","No disturbance","1809"
12575,"Rothrock S.F., Detweiler Run Natural Area","T. canadensis old-growth forest","203","woody","2TEN","soil","2012.52459",NA,NA,33.4,NA,"McGarvey_2015_csio","United States of America",40.717099,-77.746596,NA,NA,NA,661,"Nearctic","Dfb","Temperate mountain system","0.21","1809","NAC","NAC","No disturbance","1809"
12577,"Rudolph Family Farm","L. tulipifera old-growth forest","170","woody","2TDB","biomass_ag","2012.538251",NA,NA,210,"NAC","McGarvey_2015_csio","United States of America",39.237218,-78.533602,NA,NA,NA,663,"Nearctic","Cfa","Temperate mountain system","0.21","1842","NAC","NAC","No disturbance","1842"
12578,"Rudolph Family Farm","L. tulipifera old-growth forest","170","woody","2TDB","deadwood","2012.538251",NA,NA,27,"NAC","McGarvey_2015_csio","United States of America",39.237218,-78.533602,NA,NA,NA,663,"Nearctic","Cfa","Temperate mountain system","0.21","1842","NAC","NAC","No disturbance","1842"
12579,"Rudolph Family Farm","L. tulipifera old-growth forest","170","woody","2TDB","soil","2012.538251",NA,NA,26.4,NA,"McGarvey_2015_csio","United States of America",39.237218,-78.533602,NA,NA,NA,663,"Nearctic","Cfa","Temperate mountain system","0.21","1842","NAC","NAC","No disturbance","1842"
12580,"Ruo'ergai","Picea, Abies","137","woody","2TEN","biomass_ag","NRA","NRA","NRA",74.1,"NAC","Luo_1996_ponp","China",33.76,103.34,NA,2.5,764,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
12581,"Ruo'ergai","Picea, Abies","137","woody","2TEN","biomass","NRA","NRA","NRA",94.43,"NAC","Luo_1996_ponp","China",33.76,103.34,NA,2.5,764,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
12582,"Ruo'ergai","Picea, Abies","137","woody","2TEN","biomass_root","NRA","NRA","NRA",20.4,"NAC","Luo_1996_ponp","China",33.76,103.34,NA,2.5,764,54,"Palearctic","Dwb","Temperate mountain system","NAC","NAC","NAC","NAC","NAC","NAC"
12597,"S village Karen area swidden cultivation fallow chronosequence","old growth forest","999","woody","2TD","biomass_ag","2002",NA,NA,73.602,"1","Fukushima_2007_rpof","Myanmar",18.866667,95.883333,350,NA,1966,53,"IndoMalay","Aw","Tropical rainforest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12599,"S-old growth forest","Undisturbed forest","250","woody","2TEB","biomass_ag","2009",NA,NA,113.035,"0","Tran_2010_rpoa","Vietnam",21.383,103.649,1300,21.07,1277,664,"IndoMalay","Cwa","Tropical mountain system","NAC","1759","NAC","NAC","No disturbance","NAC"
12600,"S. Bhadra","Mature Rain forest","999","woody","2TEB","biomass_ag","NI","NI","NI",305.03,"5","Clark_2013_ntfc","India",13.25,75.25,800,NA,6520,665,"IndoMalay","Aw","Tropical rainforest","0.5","NAC","NAC","NAC","NAC","NAC"
12601,"S. Bhadra","Mature Rain forest","999","woody","2TEB","biomass_root","NI","NI","NI",9.447,"NAC","Clark_2013_ntfc","India",13.25,75.25,800,NA,6520,665,"IndoMalay","Aw","Tropical rainforest","0.5","NAC","NAC","NAC","NAC","NAC"
12602,"S. Bhadra","Mature Rain forest","999","woody","2TEB","ANPP_litterfall_1","NI","NI","NI",1.6168,NA,"Clark_2013_ntfc","India",13.25,75.25,800,NA,6520,665,"IndoMalay","Aw","Tropical rainforest","0.5","NAC","NAC","NAC","NAC","NAC"
12659,"Saddler Woods","L. tulipifera old-growth forest","159","woody","2TDB","biomass_ag","2012.560109",NA,NA,249.8,"NAC","McGarvey_2015_csio","United States of America",39.900459,-75.057947,NA,NA,NA,667,"Nearctic","Cfa","Temperate continental forest","0.21","1853","NAC","NAC","No disturbance","1853"
12660,"Saddler Woods","L. tulipifera old-growth forest","159","woody","2TDB","deadwood","2012.560109",NA,NA,21.3,"NAC","McGarvey_2015_csio","United States of America",39.900459,-75.057947,NA,NA,NA,667,"Nearctic","Cfa","Temperate continental forest","0.21","1853","NAC","NAC","No disturbance","1853"
12661,"Saddler Woods","L. tulipifera old-growth forest","159","woody","2TDB","soil","2012.560109",NA,NA,8.9,NA,"McGarvey_2015_csio","United States of America",39.900459,-75.057947,NA,NA,NA,667,"Nearctic","Cfa","Temperate continental forest","0.21","1853","NAC","NAC","No disturbance","1853"
12662,"Sakaerat","primary forest","999","woody","2TEB","NEE","2002",NA,NA,1.8,NA,"Hirata_2008_sdoc","Thailand",14.48,101.92,535,24.4,1482.5,668,"IndoMalay","Aw","Tropical dry forest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12663,"Sakaerat","primary forest","999","woody","2TEB","NEE","2003",NA,NA,-0.9,NA,"Hirata_2008_sdoc","Thailand",14.48,101.92,535,24.4,1482.5,668,"IndoMalay","Aw","Tropical dry forest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12664,"Sakaerat","primary forest","999","woody","2TEB","GPP","2002",NA,NA,35.6,NA,"Hirata_2008_sdoc","Thailand",14.48,101.92,535,24.4,1482.5,668,"IndoMalay","Aw","Tropical dry forest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12665,"Sakaerat","primary forest","999","woody","2TEB","GPP","2003",NA,NA,39.6,NA,"Hirata_2008_sdoc","Thailand",14.48,101.92,535,24.4,1482.5,668,"IndoMalay","Aw","Tropical dry forest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12666,"Sakaerat","primary forest","999","woody","2TEB","R_eco","2002",NA,NA,37.4,NA,"Hirata_2008_sdoc","Thailand",14.48,101.92,535,24.4,1482.5,668,"IndoMalay","Aw","Tropical dry forest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12667,"Sakaerat","primary forest","999","woody","2TEB","R_eco","2003",NA,NA,38.7,NA,"Hirata_2008_sdoc","Thailand",14.48,101.92,535,24.4,1482.5,668,"IndoMalay","Aw","Tropical dry forest","NAC","NAC","NAC","NAC","No disturbance","NAC"
12858,"Saldarriaga chronosequence XX","Observational XX","200","woody","2TEB","biomass_ag_foliage","1985",NA,NA,4.6154,"NAC","Saldarriaga_1988_lcof","Venezuela",1.96,-67.05,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12859,"Saldarriaga chronosequence XX","Observational XX","200","woody","2TEB","biomass_ag_woody","1985",NA,NA,95.175,"NAC","Saldarriaga_1988_lcof","Venezuela",1.96,-67.05,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12860,"Saldarriaga chronosequence XX","Observational XX","200","woody","2TEB","biomass_ag","1985",NA,NA,104.81,"1","Saldarriaga_1988_lcof","Venezuela",1.96,-67.05,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12861,"Saldarriaga chronosequence XX","Observational XX","200","woody","2TEB","biomass_root","1985",NA,NA,21.385,"NAC","Saldarriaga_1988_lcof","Venezuela",1.96,-67.05,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12862,"Saldarriaga chronosequence XX","Observational XX","200","woody","2TEB","biomass","1985",NA,NA,125.96,"NAC","Saldarriaga_1988_lcof","Venezuela",1.96,-67.05,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12863,"Saldarriaga chronosequence XX","Observational XX","200","woody","2TEB","deadwood","1985",NA,NA,10.481,"NAC","Saldarriaga_1988_lcof","Venezuela",1.96,-67.05,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12868,"Saldarriaga chronosequence XXI","Observational XXI","200","woody","2TEB","biomass_ag_foliage","1985",NA,NA,4.747,"NAC","Saldarriaga_1988_lcof","Venezuela",1.86,-67.03,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12869,"Saldarriaga chronosequence XXI","Observational XXI","200","woody","2TEB","biomass_ag_woody","1985",NA,NA,105.139,"NAC","Saldarriaga_1988_lcof","Venezuela",1.86,-67.03,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12870,"Saldarriaga chronosequence XXI","Observational XXI","200","woody","2TEB","biomass_ag","1985",NA,NA,123.14,"1","Saldarriaga_1988_lcof","Venezuela",1.86,-67.03,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12871,"Saldarriaga chronosequence XXI","Observational XXI","200","woody","2TEB","biomass_root","1985",NA,NA,28.388,"NAC","Saldarriaga_1988_lcof","Venezuela",1.86,-67.03,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12872,"Saldarriaga chronosequence XXI","Observational XXI","200","woody","2TEB","biomass","1985",NA,NA,151.34,"NAC","Saldarriaga_1988_lcof","Venezuela",1.86,-67.03,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12873,"Saldarriaga chronosequence XXI","Observational XXI","200","woody","2TEB","deadwood","1985",NA,NA,24.91,"NAC","Saldarriaga_1988_lcof","Venezuela",1.86,-67.03,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12878,"Saldarriaga chronosequence XXII","Observational XXII","200","woody","2TEB","biomass_ag_foliage","1985",NA,NA,5.029,"NAC","Saldarriaga_1988_lcof","Venezuela",1.96,-67.05,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12879,"Saldarriaga chronosequence XXII","Observational XXII","200","woody","2TEB","biomass_ag_woody","1985",NA,NA,110.591,"NAC","Saldarriaga_1988_lcof","Venezuela",1.96,-67.05,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12880,"Saldarriaga chronosequence XXII","Observational XXII","200","woody","2TEB","biomass_ag","1985",NA,NA,124.08,"1","Saldarriaga_1988_lcof","Venezuela",1.96,-67.05,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12881,"Saldarriaga chronosequence XXII","Observational XXII","200","woody","2TEB","biomass_root","1985",NA,NA,29.234,"NAC","Saldarriaga_1988_lcof","Venezuela",1.96,-67.05,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12882,"Saldarriaga chronosequence XXII","Observational XXII","200","woody","2TEB","biomass","1985",NA,NA,153.22,"NAC","Saldarriaga_1988_lcof","Venezuela",1.96,-67.05,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12883,"Saldarriaga chronosequence XXII","Observational XXII","200","woody","2TEB","deadwood","1985",NA,NA,7.097,"NAC","Saldarriaga_1988_lcof","Venezuela",1.96,-67.05,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12888,"Saldarriaga chronosequence XXIII","Observational XXIII","200","woody","2TEB","biomass_ag_foliage","1985",NA,NA,4.0373,"NAC","Saldarriaga_1988_lcof","Colombia",1.87,-67.06,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12889,"Saldarriaga chronosequence XXIII","Observational XXIII","200","woody","2TEB","biomass_ag_woody","1985",NA,NA,110.121,"NAC","Saldarriaga_1988_lcof","Colombia",1.87,-67.06,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12890,"Saldarriaga chronosequence XXIII","Observational XXIII","200","woody","2TEB","biomass_ag","1985",NA,NA,127.37,"1","Saldarriaga_1988_lcof","Colombia",1.87,-67.06,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
12891,"Saldarriaga chronosequence XXIII","Observational XXIII","200","woody","2TEB","biomass_root","1985",NA,NA,30.315,"NAC","Saldarriaga_1988_lcof","Colombia",1.87,-67.06,119,NA,3500,657,"Neotropics","Af","Tropical rainforest","0.34","NAC","NAC","NAC","No disturbance","NI"
