siteID,sites.sitename,city,state,country,lat,lon,masl,geography.notes,mat,min.temp,max.temp,map,climate.notes,soil.texture,soil.classification,soilnotes,hydrology.notes,sitenotes,siteref,area,biogeog,Koeppen,FAOecozone,siteID.v1,tropical_extratropical,indicates.site.that.lacks.info.direct.from.pub,loaded_from,loaded_by
1944,Wolongwan 2,Wenchuan,Sichuan,China,30.9,103.1,NAC,NA,9.9,NAC,NAC,858,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Cwb,Subtropical humid forest,NA,extratropical,,Liu 2014: #588,Maria
1945,Wudaogou,NAC,Heilongjiang,China,50.2,126.4,NAC,NA,-4.7,NAC,NAC,497,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwb,Temperate continental forest,NA,extratropical,,Liu 2014: #334,Maria
1946,Wuyishan.Xianfengling,"Sangang, Wuyishan",Fujian,China,27.7,117.683333,1270,NA,15,NAC,NAC,2000,NA,NAC,NAC,mountain yellow soil,NA,NA,NA,430,IndoMalay,Cfa,Subtropical humid forest,NA,extratropical,,,Maria
1947,Wytham Woods,NAC,Oxfordshire,England,51.77,-1.32,NAC,NA,NAC,NAC,NAC,NAC,NA,clay,Oxisol,NA,NA,NA,Fenn et al 2010,350,Palearctic,Cfb,Temperate oceanic forest,NA,extratropical,,Luyssaert v3.3,Maria
1948,Xiachayu,NAC,Tibet,China,28.4,97,NAC,NA,5.7,NAC,NAC,739,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwc,Subtropical mountain system,NA,extratropical,,Liu 2014: #449,Maria
1949,Xianmi,NAC,Qinghai,China,37.27,101.95,NAC,NA,1,NAC,NAC,490,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,ET,Temperate mountain system,NA,extratropical,,Liu 2014: #29,Maria
1950,Xiaohu CF,NAC,Fujian,China,26.18,117.43,NI,NA,19.1,NAC,NAC,1749,NA,NAC,Humic Planosols,sandy shale/red soils,NA,NA,"Yang et al 2007,",416,IndoMalay,Cfa,Subtropical humid forest,NA,extratropical,*,Luyssaert2007,Maria
1951,Xiaohu CK,NAC,Fujian,China,26.18,117.43,NI,NA,19.1,NAC,NAC,1749,NA,NAC,Humic Planosols,sandy shale/red soils,NA,NA,"Yang et al 2007,",416,IndoMalay,Cfa,Subtropical humid forest,NA,extratropical,*,Luyssaert2007,Maria
1952,Xiaohu NF,NAC,Fujian,China,26.18,117.43,NI,NA,19.1,NAC,NAC,1749,NA,NAC,Humic Planosols,sandy shale/red soils,NA,NA,"Yang et al 2007,",416,IndoMalay,Cfa,Subtropical humid forest,NA,extratropical,*,Luyssaert2007,Maria
1953,Xiaojin 1,NAC,Sichuan,China,30.9,102.33,NAC,NA,5.8,NAC,NAC,776,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwb,Subtropical mountain system,NA,extratropical,,Liu 2014: #425,Maria
1954,Xiaojin 2,NAC,Sichuan,China,30.9,102.3,NAC,NA,4.2,NAC,NAC,766,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwb,Subtropical mountain system,NA,extratropical,,Liu 2014: #495,Maria
1955,Xiaolangdi,Yellow River,Henan,China,35.02,112.47,410,NA,13.4,NAC,NAC,642,NA,loam,NAC,brown loam. parent material limestone,NA,NA,NA,423,Palearctic,Cwa,Temperate mountain system,NA,extratropical,,,Maria
1956,Xiaomohe,Gongliu,Xinjiang,China,43.2,84.6,NAC,NA,2.1,NAC,NAC,626,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,ET,Temperate mountain system,NA,extratropical,,Liu 2014: #453,Maria
1957,Xiaoshennongjia,Badong,Hubei,China,31,110.3,NAC,NA,1.6,NAC,NAC,1937,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Cfa,Subtropical humid forest,NA,extratropical,,Liu 2014: #342,Maria
1958,Xiaoxing'anling,Xunke,Heilongjiang,China,49.5,128.4,NAC,NA,-0.7,NAC,NAC,372,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwb,Temperate continental forest,NA,extratropical,,Liu 2014: #486,Maria
1959,Xiaoxinganling Mountains.Wuying Flux Station,Yichun,Heilongjiang,China,48.116667,129.25,NAC,NA,-0.42,NAC,NAC,548,NA,NAC,NAC,NA,NA,NA,NA,433,Palearctic,Dwb,Temperate continental forest,NA,extratropical,,,Maria
1960,Xingdoushan,Lichuan,Hubei,China,30.3,108.9,NAC,NA,12.6,NAC,NAC,1242,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Cfa,Subtropical humid forest,NA,extratropical,,Liu 2014: #544,Maria
1961,Xingjiangling,Yangxian,Shaanxi,China,33.2,107.5,NAC,NA,4,NAC,NAC,902,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Cwa,Subtropical mountain system,NA,extratropical,,Liu 2014: #351,Maria
1962,Xinlong,NAC,Sichuan,China,30.9,100.3,NAC,NA,3.7,NAC,NAC,613,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwb,Subtropical mountain system,NA,extratropical,,Liu 2014: #426,Maria
1963,Xiping (SP),Xiping,Henan,China,33.35,113.91,49,NA,14.8,NAC,NAC,529.5,NA,NAC,NAC,NA,NA,NA,NA,421,Palearctic,Cwa,Temperate continental forest,NA,extratropical,,,Maria
1964,Xu (1988),NAC,Heilongjiang,China,52.5,124.5,NAC,NA,-3,NAC,NAC,500,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwc,Boreal coniferous forest,NA,extratropical,,Liu 2014: #735,Maria
1965,Xueka,Gongbujiangda,"Linzhi,Tibet",China,29.9,93.8,NAC,NA,4.7,NAC,NAC,559,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,ET,Subtropical mountain system,NA,extratropical,,Liu 2014: #450,Maria
1966,Xujiaba Research Station.Lithocarpus xylocarpus forest,Kunming,Yunnan,China,24.54,101.02,2500,NA,11.3,NAC,NAC,1931,NA,loam,NAC,"yellow-brown earths developed over schist, gneiss and diorite. surface organic C = 12.91%",NA,NA,NA,288,IndoMalay,Cwb,Subtropical mountain system,NA,extratropical,,,Maria
1967,Y site,NAC,Oregon,United States of America,44.433,-121.567,1188,NA,7,NAC,NAC,552,NA,NAC,NAC,NA,NA,NA,NA,273,Nearctic,Csb,Temperate mountain system,NA,extratropical,,Bety-DB data download 4/10/2014 (Matlab output),
1968,Yajiang,NAC,Sichuan,China,30,101,NAC,NA,4.4,NAC,NAC,694,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Cwb,Subtropical mountain system,NA,extratropical,,Liu 2014: #427,Maria
1969,Yakutsk,NAC,"Chukot, Sakha (Yakutiya) Republic",Russia,60.51,128.27,300,NA,-9.65,NAC,NAC,244,NA,clay loam,NAC,NA,NA,NA,"Ito & Oikawa 2002,Schulze et al 1999,",239,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1970,Yakutsk - Larix cajanderi,NAC,Sakha (Yakutia),Russia,62.2551111,129.6188611,NAC,NA,-10.4,NAC,NAC,NAC,NA,NAC,NAC,NA,NA,NA,Dolman et al 2004,NA,Palearctic,Dfd,Boreal coniferous forest,NA,extratropical,,Baldocchi,Maria
1971,Yakutsk 1,NAC,Sakha (Yakutia),Russia,60.85,128.27,NAC,NA,-10,NAC,NAC,213,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dfd,Boreal coniferous forest,NA,extratropical,,Keith et al. 2009 (in Liu 2014): #214,Maria
1972,Yakutsk 2,NAC,Sakha (Yakutia),Russia,60.85,128.27,NAC,NA,-9.6,NAC,NAC,213,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dfd,Boreal coniferous forest,NA,extratropical,,Keith et al. 2009 (in Liu 2014): #215,Maria
1973,Yamashiro Experimental Forest,NAC,Kyoto,Japan,34.78,135.85,220,NA,15.5,-3.9,34.8,1449,NA,NAC,NAC,NA,NA,NA,NA,301,Palearctic,Cfa,Subtropical humid forest,NA,extratropical,,,Maria
1974,Yangyu,NAC,Qinghai,China,37.3,101.6,NAC,NA,-1.6,NAC,NAC,494,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,ET,Temperate mountain system,NA,extratropical,,Liu 2014: #30,Maria
1975,Yatir,NAC,Mehoz HaDarom (Southern District),Israel,31.347,35.052,650,NA,18.4,NAC,NAC,55.5,NA,loam,NAC,NA,NA,NA,"CarboEurope-IP 2006,",417,Palearctic,BSh,Tropical desert,NA,extratropical,*,Luyssaert2007,Maria
1976,Yele,Mianning,Sichuan,China,28.5,102.1,NAC,NA,7.9,NAC,NAC,859,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Cwb,Subtropical mountain system,NA,extratropical,,Liu 2014: #538,Maria
1977,Yellowstone National Park (YNP),NAC,Wyoming,United States of America,44.6,-110.5,2360,NA,NAC,NAC,NAC,465,NA,sand loamy,NAC,NA,NA,NA,NA,278,Nearctic,Dfc,Temperate mountain system,NA,extratropical,,,
1978,Yenisei River,NAC,Krasnoyarsk/Central Siberia,Siberia,60.72,89.13,NAC,NA,-3.7,NAC,NAC,493,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,,Keith et al. 2009 (in Liu 2014): #115,Maria
1979,Yenisey 12vu,NAC,Krasnoyarskiy Kray,Russia,60.72,89.13,90,NA,-3.7,NAC,NAC,565,NA,sandy loam,NAC,NA,NA,NA,"Wirth et al 2002,",237,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1980,Yenisey 138lm,NAC,Krasnoyarskiy Kray,Russia,60.72,89.13,90,NA,-3.7,NAC,NAC,565,NA,sandy loam,NAC,NA,NA,NA,"Wirth et al 2002,",237,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1981,Yenisey 14lh,NAC,Krasnoyarskiy Kray,Russia,60.72,89.13,90,NA,-3.7,NAC,NAC,565,NA,sandy loam,NAC,NA,NA,NA,"Wirth et al 2002,",237,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1982,Yenisey 14lu,NAC,Krasnoyarskiy Kray,Russia,60.72,89.13,90,NA,-3.7,NAC,NAC,565,NA,sandy loam,NAC,NA,NA,NA,"Wirth et al 2002,",237,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1983,Yenisey 200lm,NAC,Krasnoyarskiy Kray,Russia,60.72,89.13,90,NA,-3.7,NAC,NAC,565,NA,sandy loam,NAC,NA,NA,NA,"Wirth et al 2002,",237,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1984,Yenisey 204lm,NAC,Krasnoyarskiy Kray,Russia,60.72,89.13,90,NA,-3.7,NAC,NAC,565,NA,sandy loam,NAC,NA,NA,NA,"Wirth et al 2002,",237,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1985,Yenisey 215lh,NAC,Krasnoyarskiy Kray,Russia,60.72,89.13,90,NA,-3.7,NAC,NAC,565,NA,sandy loam,NAC,NA,NA,NA,"Wirth et al 2002,",237,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1986,Yenisey 28lu,NAC,Krasnoyarskiy Kray,Russia,60.72,89.13,90,NA,-3.7,NAC,NAC,565,NA,sandy loam,NAC,NA,NA,NA,"Wirth et al 2002,",237,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1987,Yenisey 31lu,NAC,Krasnoyarskiy Kray,Russia,60.72,89.13,90,NA,-3.7,NAC,NAC,565,NA,sandy loam,NAC,NA,NA,NA,"Wirth et al 2002,",237,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1988,Yenisey 32lh,NAC,Krasnoyarskiy Kray,Russia,60.72,89.13,90,NA,-3.7,NAC,NAC,565,NA,sandy loam,NAC,NA,NA,NA,"Wirth et al 2002,",237,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1989,Yenisey 383lm,NAC,Krasnoyarskiy Kray,Russia,60.72,89.13,90,NA,-3.7,NAC,NAC,565,NA,sandy loam,NAC,NA,NA,NA,"Wirth et al 2002,",237,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1990,Yenisey 48lh,NAC,Krasnoyarskiy Kray,Russia,60.72,89.13,90,NA,-3.7,NAC,NAC,565,NA,sandy loam,NAC,NA,NA,NA,"Wirth et al 2002,",237,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1991,Yenisey 53vm,NAC,Krasnoyarskiy Kray,Russia,60.72,89.13,90,NA,-3.7,NAC,NAC,565,NA,sandy loam,NAC,NA,NA,NA,"Wirth et al 2002,",237,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1992,Yenisey 67lm,NAC,Krasnoyarskiy Kray,Russia,60.72,89.13,90,NA,-3.7,NAC,NAC,565,NA,sandy loam,NAC,NA,NA,NA,"Wirth et al 2002,",237,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1993,Yenisey 95lu,NAC,Krasnoyarskiy Kray,Russia,60.72,89.13,90,NA,-3.7,NAC,NAC,565,NA,sandy loam,NAC,NA,NA,NA,"Wirth et al 2002,",237,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1994,Yenisey 95vm,NAC,Krasnoyarskiy Kray,Russia,60.72,89.13,90,NA,-3.7,NAC,NAC,565,NA,sandy loam,NAC,NA,NA,NA,"Wirth et al 2002,",237,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1995,Yenisey Abies,NAC,Krasnoyarskiy Kray,Russia,61.02,89.76,180,NA,-3.7,NAC,NAC,565,NA,silty clay loam,NAC,NA,NA,NA,"Roser et al 2002,",419,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1996,Yenisey Betula,NAC,Krasnoyarskiy Kray,Russia,61.02,89.82,200,NA,-3.7,NAC,NAC,565,NA,silty clay loam,NAC,NA,NA,NA,"Roser et al 2002,",419,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1997,Yenisey Mixed,NAC,Krasnoyarskiy Kray,Russia,61.02,89.78,180,NA,-3.7,NAC,NAC,565,NA,silty clay loam,NAC,NA,NA,NA,"Roser et al 2002,",419,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1998,Yenisey/Zotino,NAC,Krasnoyarskiy Kray,Russia,60.72,89.13,90,NA,-4.9,NAC,NAC,542,NA,sandy loam,NAC,NA,NA,NA,"Ito & Oikawa 2002,Schulze et al 1999,Lloyd et al 2002",237,Palearctic,Dfc,Boreal coniferous forest,NA,extratropical,*,Luyssaert2007,Maria
1999,Yonghe,Nanping,Sichuan,China,33.33,104.15,NAC,NA,3.9,NAC,NAC,873,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Dwb,Subtropical mountain system,NA,extratropical,,Liu 2014: #392,Maria
2000,Yongsheng 1,NAC,Yunnan,China,26.45,100.89,NAC,NA,10,NAC,NAC,872,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Cwb,Subtropical mountain system,NA,extratropical,,Liu 2014: #555,Maria
2001,Yongsheng 2,NAC,Yunnan,China,26.45,100.76,NAC,NA,10.5,NAC,NAC,877,NA,NAC,NAC,NA,NA,NA,NA,NA,Palearctic,Cwb,Subtropical mountain system,NA,extratropical,,Liu 2014: #556,Maria
