"","site.ID","sites.sitename","network","alt.names","super.site","city","state","country","lat","lon","coordinates.precision","masl","geography.notes","mat","min.temp","max.temp","map","climate.notes","soil.texture","sand","silt","clay","soil.classification","soil.notes","hydrology.notes","site.notes","geographic.area","continent","biogeog","Koeppen","FAO.ecozone","site.ID.v1","measurement.refs","site.ref","ref.notes","lacks.info.from.ori.pub","loaded.from","loaded.by","potential_duplicate_group","potential_duplicate_group_parsed","confirmed.unique","potential_duplicate_group_manual","duplicate.notes","optional","WC_MAT","WC_MAP","WC_warmest","WC_coldest","climate.data.suspect"
"4483",4619,"Shanxi 107",NA,NA,NA,"NAC","","China",37.72,111.45,"NAC","2100",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4896",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,3.14583325386047,525,16.2000007629395,-11.3000001907349,NA
"4484",4620,"Shanxi 108",NA,NA,NA,"NAC","","China",37.75,111.45,"NAC","1952",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4897",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,3.57916665077209,514,16.6000003814697,-11,NA
"4485",4621,"Shanxi 109",NA,NA,NA,"NAC","","China",35.07,111.46,"NAC","920",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4898",1442,"Asia","Palearctic","Cwa","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,11.2541666030884,581,23.2999992370605,-2.29999995231628,NA
"4486",4622,"Shanxi 110",NA,NA,NA,"NAC","","China",37.97,111.46,"NAC","1801",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4899",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,4.64166641235352,495,18.2000007629395,-10.8000001907349,NA
"4487",4623,"Shanxi 112",NA,NA,NA,"NAC","","China",34.98,111.48,"NAC","1050",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4901",1442,"Asia","Palearctic","Cwa","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,10.8791666030884,617,22.7999992370605,-2.29999995231628,NA
"4488",4624,"Shanxi 113",NA,NA,NA,"NAC","","China",35.07,111.48,"NAC","1335",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4902",1442,"Asia","Palearctic","Cwa","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,11.0791673660278,590,23.1000003814697,-2.29999995231628,NA
"4489",4625,"Shanxi 114",NA,NA,NA,"NAC","","China",37.7,111.48,"NAC","1022",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4903",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,3.74166679382324,516,16.7999992370605,-10.8999996185303,NA
"4490",4626,"Shanxi 115",NA,NA,NA,"NAC","","China",37.73,111.48,"NAC","1670",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4904",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,4.1875,509,17.2999992370605,-10.6000003814697,NA
"4491",4627,"Shanxi 116",NA,NA,NA,"NAC","","China",37.77,111.48,"NAC","1798",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4905",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,4.27916669845581,510,17.3999996185303,-10.5,NA
"4492",4628,"Shanxi 117",NA,NA,NA,"NAC","","China",38.07,111.48,"NAC","2120",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4906",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,3.83750009536743,502,17.2999992370605,-11.5,NA
"4493",4629,"Shanxi 118",NA,NA,NA,"NAC","","China",35.03,111.5,"NAC","880",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4907",1442,"Asia","Palearctic","Cwa","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,11.5208330154419,588,23.5,-1.79999995231628,NA
"4494",4630,"Shanxi 119",NA,NA,NA,"NAC","","China",37.37,111.5,"NAC","1533",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4908",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,5.84166669845581,506,18.7999992370605,-9,NA
"4495",4631,"Shanxi 120",NA,NA,NA,"NAC","","China",37.68,111.5,"NAC","1730",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4909",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,4.21250009536743,507,17.2999992370605,-10.6999998092651,NA
"4496",4632,"Shanxi 121",NA,NA,NA,"NAC","","China",37.72,111.5,"NAC","1670",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4910",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,5.40000009536743,493,18.7000007629395,-9.69999980926514,NA
"4497",4633,"Shanxi 122",NA,NA,NA,"NAC","","China",37.57,111.52,"NAC","1760",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4911",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,3.94166684150696,522,16.8999996185303,-10.6999998092651,NA
"4498",4634,"Shanxi 123",NA,NA,NA,"NAC","","China",37.67,111.52,"NAC","2230",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4912",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,3.76250004768372,512,16.7999992370605,-11,NA
"4499",4635,"Shanxi 124",NA,NA,NA,"NAC","","China",37.7,111.52,"NAC","1447",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4913",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,4.73333311080933,498,17.8999996185303,-10.1000003814697,NA
"4500",4636,"Shanxi 125",NA,NA,NA,"NAC","","China",37.92,111.52,"NAC","2151",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4914",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,3.02916669845581,521,16.2000007629395,-11.8000001907349,NA
"4501",4637,"Shanxi 126",NA,NA,NA,"NAC","","China",37.72,111.54,"NAC","1570",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4915",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,5.94583320617676,489,19.2000007629395,-9.19999980926514,NA
"4502",4638,"Shanxi 127",NA,NA,NA,"NAC","","China",37.87,111.55,"NAC","2200",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4916",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,1.24583339691162,546,14.1000003814697,-12.8999996185303,NA
"4503",4639,"Shanxi 128",NA,NA,NA,"NAC","","China",37.9,111.55,"NAC","2370",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4917",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,1.82083332538605,528,14.8000001907349,-12.5,NA
"4504",4640,"Shanxi 129",NA,NA,NA,"NAC","","China",37.97,111.55,"NAC","1799",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4918",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,4.625,500,17.8999996185303,-10.3999996185303,NA
"4505",4641,"Shanxi 130",NA,NA,NA,"NAC","","China",35.15,111.57,"NAC","1100",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4919",1442,"Asia","Palearctic","Cwa","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,10.5874996185303,604,22.5,-2.59999990463257,NA
"4506",4642,"Shanxi 131",NA,NA,NA,"NAC","","China",35.2,111.57,"NAC","1050",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4920",1442,"Asia","Palearctic","Cwa","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,11.2458333969116,584,23.2999992370605,-2.20000004768372,NA
"4507",4643,"Shanxi 132",NA,NA,NA,"NAC","","China",37.48,111.57,"NAC","1880",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4921",436,"Asia","Palearctic","BSk","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,4.76249980926514,512,17.7000007629395,-9.89999961853027,NA
"4508",4644,"Shanxi 133",NA,NA,NA,"NAC","","China",37.52,111.57,"NAC","1772",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4922",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,4.97499990463257,508,18,-9.80000019073486,NA
"4509",4645,"Shanxi 134",NA,NA,NA,"NAC","","China",37.67,111.57,"NAC","1800",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4923",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,5.07499980926514,493,18.2000007629395,-9.80000019073486,NA
"4510",4646,"Shanxi 135",NA,NA,NA,"NAC","","China",37.75,111.57,"NAC","1965",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4924",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,4.625,506,17.7000007629395,-10.1999998092651,NA
"4511",4647,"Shanxi 136",NA,NA,NA,"NAC","","China",37.77,111.57,"NAC","2060",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4925",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,2.58333349227905,530,15.5,-11.6999998092651,NA
"4512",4648,"Shanxi 137",NA,NA,NA,"NAC","","China",37.85,111.57,"NAC","2440",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4926",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,0.575000047683716,567,13.3000001907349,-13.1999998092651,NA
"4513",4649,"Shanxi 138",NA,NA,NA,"NAC","","China",37.93,111.57,"NAC","2000",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4927",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,3.05416679382324,523,16.2000007629395,-11.5,NA
"4514",4650,"Shanxi 139",NA,NA,NA,"NAC","","China",35.03,111.59,"NAC","992",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4928",1442,"Asia","Palearctic","Cwa","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,11.2916669845581,603,23.2000007629395,-1.89999997615814,NA
"4515",4651,"Shanxi 140",NA,NA,NA,"NAC","","China",37.47,111.59,"NAC","2020",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4929",436,"Asia","Palearctic","BSk","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,4.46250009536743,519,17.2999992370605,-10,NA
"4516",4652,"Shanxi 141",NA,NA,NA,"NAC","","China",37.5,111.59,"NAC","1750",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4930",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,4.91249990463257,512,17.8999996185303,-9.69999980926514,NA
"4517",4653,"Shanxi 142",NA,NA,NA,"NAC","","China",37.65,111.59,"NAC","1750",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4931",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,4.91249990463257,502,18,-9.80000019073486,NA
"4518",4654,"Shanxi 143",NA,NA,NA,"NAC","","China",37.78,111.59,"NAC","2050",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4932",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,3.49999976158142,520,16.5,-11,NA
"4519",4655,"Shanxi 144",NA,NA,NA,"NAC","","China",37.87,111.59,"NAC","1997",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4933",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,3.57083344459534,517,16.6000003814697,-11.1000003814697,NA
"4520",4656,"Shanxi 145",NA,NA,NA,"NAC","","China",37.93,111.59,"NAC","1947",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4934",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,3.87083339691162,517,17,-10.8000001907349,NA
"4521",4657,"Shanxi 146",NA,NA,NA,"NAC","","China",35.05,111.6,"NAC","800",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4935",1442,"Asia","Palearctic","Cwa","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,11.7875003814697,591,23.7000007629395,-1.5,NA
"4522",4658,"Shanxi 147",NA,NA,NA,"NAC","","China",37.52,111.61,"NAC","1740",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4936",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,5.46250009536743,505,18.5,-9.30000019073486,NA
"4523",4659,"Shanxi 148",NA,NA,NA,"NAC","","China",37.73,111.61,"NAC","1600",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4937",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,5.52500009536743,499,18.6000003814697,-9.30000019073486,NA
"4524",4660,"Shanxi 150",NA,NA,NA,"NAC","","China",37.57,111.63,"NAC","1925",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4939",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,4.02083349227905,530,16.7999992370605,-10.3000001907349,NA
"4525",4661,"Shanxi 151",NA,NA,NA,"NAC","","China",37.65,111.63,"NAC","1575",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4940",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,5.66249990463257,492,18.7999992370605,-9.19999980926514,NA
"4526",4662,"Shanxi 152",NA,NA,NA,"NAC","","China",35.32,111.64,"NAC","733",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4941",1442,"Asia","Palearctic","Dwa","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,12.1708335876465,576,24.3999996185303,-1.5,NA
"4527",4663,"Shanxi 153",NA,NA,NA,"NAC","","China",37.75,111.64,"NAC","1940",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4942",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,5.21250009536743,502,18.2999992370605,-9.5,NA
"4528",4664,"Shanxi 154",NA,NA,NA,"NAC","","China",35.13,111.66,"NAC","830",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4943",1442,"Asia","Palearctic","Cwa","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,11.2083330154419,600,23.1000003814697,-2,NA
"4529",4665,"Shanxi 155",NA,NA,NA,"NAC","","China",37.55,111.66,"NAC","1750",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4944",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,5.48333358764648,505,18.3999996185303,-9.19999980926514,NA
"4530",4666,"Shanxi 156",NA,NA,NA,"NAC","","China",37.63,111.66,"NAC","1820",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4945",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,5.625,499,18.7000007629395,-9.10000038146973,NA
"4531",4667,"Shanxi 157",NA,NA,NA,"NAC","","China",37.7,111.66,"NAC","1550",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4946",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,6.03749990463257,491,19.1000003814697,-8.69999980926514,NA
"4532",4668,"Shanxi 158",NA,NA,NA,"NAC","","China",37.73,111.66,"NAC","1650",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4947",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,5.70416688919067,498,18.7999992370605,-9,NA
"4533",4669,"Shanxi 159",NA,NA,NA,"NAC","","China",37.77,111.66,"NAC","1630",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4948",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,5.61666679382324,497,18.7000007629395,-9.10000038146973,NA
"4534",4670,"Shanxi 160",NA,NA,NA,"NAC","","China",36.3,111.67,"NAC","1270",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4949",437,"Asia","Palearctic","BSk","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,12.5208330154419,487,25.7999992370605,-2.59999990463257,NA
"4535",4671,"Shanxi 161",NA,NA,NA,"NAC","","China",35.38,111.68,"NAC","1380",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4950",1442,"Asia","Palearctic","Dwa","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,9.10416698455811,619,20.8999996185303,-3.79999995231628,NA
"4536",4672,"Shanxi 162",NA,NA,NA,"NAC","","China",37.48,111.68,"NAC","1810",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4951",436,"Asia","Palearctic","BSk","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,4.80000019073486,522,17.6000003814697,-9.5,NA
"4537",4673,"Shanxi 163",NA,NA,NA,"NAC","","China",37.53,111.68,"NAC","1615",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4952",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,6.14583349227905,498,19.2000007629395,-8.60000038146973,NA
"4538",4674,"Shanxi 164",NA,NA,NA,"NAC","","China",37.57,111.68,"NAC","1670",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4953",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,5.02083349227905,511,17.8999996185303,-9.39999961853027,NA
"4539",4675,"Shanxi 165",NA,NA,NA,"NAC","","China",37.72,111.68,"NAC","1595",NA,NA,NA,NA,NA,NA,"NAC","NAC","NAC","NAC","",NA,NA,"GROA site.id #4954",436,"Asia","Palearctic","Dwb","Temperate mountain system",NA,"Guo_2014_part",NA,NA,0,"[Cook-Patton database citation, in ForC format]","R script by Valentine Herrmann",0,"0",NA,NA,NA,TRUE,5.72083330154419,498,18.7999992370605,-8.89999961853027,NA
